"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MARCKSL1",52.9696811147477,1.4941682609275,0.163551009168847,9.13579358831685,6.4928795288761e-20,9.77428509027993e-20
"BSDC1",5.69072868848357,0.965724798593844,0.17814731353435,5.42093382961757,5.92885045101278e-08,7.41837801181468e-08
"ZBTB8B",3.977313802316,0.541080420670343,0.18143906472488,2.98216054789963,0.00286221858649033,0.00322421027380838
"ZBTB8A",135.224189872288,5.78558931320834,0.145992894123564,39.6292528341249,0,0
"ZBTB8OS",77.3140078753305,4.71999138778336,0.199742235612179,23.6304123327613,1.87698007496937e-123,9.48231546678225e-123
"RBBP4",98.4838182024607,4.85897248186614,0.191598463908523,25.360184955272,6.93840604293214e-142,4.22347865326891e-141
"KIAA1522",15.3507488641732,2.62735803989778,0.206834853492958,12.7026852366892,5.71350908171324e-37,1.06167847296468e-36
"YARS",21.4260894341879,3.01891433283204,0.202041121897756,14.9420786445631,1.75416856900011e-50,3.81258886348469e-50
"S100PBP",43.8848173156903,4.05655525195333,0.205885775140826,19.7029408621292,2.03451987762219e-86,6.82261941120797e-86
"FNDC5",13.8182495782581,2.47478524543175,0.2101499689469,11.7762817564683,5.17248337899081e-32,9.08936392613762e-32
"AK2",841.42816422339,8.35703262923202,0.129806005858382,64.3809396488904,0,0
"TRIM62",22.1483270476167,3.21875630661159,0.197822183740857,16.2709573099652,1.58657764592119e-59,3.84289480022947e-59
"ZNF362",76.1496047285941,4.9219089947394,0.151373231710524,32.5150552651985,6.5331806590706e-232,8.06622146604617e-231
"PHC2",6.17309572977198,0.421101549486151,0.189640285369608,2.22052792562206,0.0263829522109787,0.0288261119466917
"ZSCAN20",69.2130340763817,4.874231917677,0.216031195394643,22.5626299422767,1.0093981965435e-112,4.56995811408522e-112
"CSMD2",5.6449447397165,1.14464443941911,0.192867404550132,5.93487760199308,2.94064794529861e-09,3.76765118106069e-09
"SMIM12",26.9491784713403,3.33995052077309,0.21041887027529,15.872865947828,9.76769684473655e-57,2.2846477365655e-56
"ZMYM6",24.7752237472971,3.33050201614114,0.200264114054029,16.63054827308,4.18744884012029e-62,1.0494613162067e-61
"SFPQ",18.9687413668644,1.57071218390504,0.176766236352545,8.88581561906647,6.34535172729926e-19,9.42594693160056e-19
"ZMYM4",126.509515977743,5.41982835935194,0.190273291105186,28.4844411313398,1.82590396239226e-178,1.51261436155019e-177
"ZMYM4-AS1",3.6273455470542,0.388956977695701,0.183610829302509,2.11837710865558,0.0341431429642285,0.0371782405709168
"KIAA0319L",27.9202761015423,3.38955149716667,0.178538049173656,18.9850371551321,2.26775777644511e-80,7.07992419209754e-80
"NCDN",49.1039039322714,4.38985751233867,0.199059021898721,22.053044722445,8.93084956504405e-108,3.80774821893274e-107
"PSMB2",12.6631689978554,1.57912647848106,0.180411927641887,8.75289399720609,2.07949998045928e-18,3.067339843995e-18
"CLSPN",10.5887887745378,1.88756347099852,0.210011751961214,8.98789450290917,2.52011770041877e-19,3.76566929412904e-19
"AGO4",8.56964187282597,1.65066921184206,0.190238065693119,8.67686078402848,4.06842621457427e-18,5.9776256861575e-18
